case_id,scenario,expected_role,trial,parameter_name,parameter_value,parameter_value_float_hex,forward_path_id,probe_index,input_dimension,output_dimension,lhs,rhs,absolute_defect,signal_relative_defect,left_action_scale,right_action_scale,maximum_action_scale,normwise_defect,dot_condition_proxy,output_gamma,input_gamma,side_weighted_gamma_scale,side_weighted_gamma_score,contraction_roundoff_envelope,contraction_envelope_ratio,finite,tangent_sha256,candidate_jvp_sha256,candidate_vjp_sha256,candidate_jvp_0,candidate_jvp_1,candidate_jvp_2,candidate_jvp_3,candidate_jvp_4,candidate_jvp_5,candidate_jvp_6,candidate_jvp_7
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,3,4913,8,-0.030356017103464715,-0.03035601710344603,1.8686441283222166e-14,6.155761877301541e-13,0.04142829825215433,0.9945734252031693,0.9945734252031693,1.8788397929901396e-14,32.763633707718945,8.88178419700126e-16,5.454525719986369e-13,5.425294285390351e-13,0.034443184646301035,3.43636861941207e-13,0.05437845398093304,True,6052f21ffab10e53eb211a4b18d9d0c06f6bf067b74727a4bcd7450b1b759a58,4d034cc61aa40eaeae13de8bd17e375c81c00c591be4158bdfd530b5adf4af9c,00f683c47f41eaca929b5cd00ba3dfa2cbbeb1293dab4fcf7fff85d772ecfcb2,-0.00783330370245806,0.004563178628001264,-0.01347891446671475,0.022565351259474623,0.0034546814502186282,-0.01636602999248584,-0.009168870764116694,-0.02407061454538444
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,4,4913,8,0.02241198413355459,0.02241198413356342,8.829742492721948e-15,3.93974154189179e-13,0.058572988959098495,0.9945734252031692,0.9945734252031692,8.877919185220768e-15,44.3768574560844,8.88178419700126e-16,5.454525719986369e-13,5.425446560833333e-13,0.01627468337162227,3.4816129245975934e-13,0.025361068803311886,True,af128c0cbdcd249d576b46da540e55ea2dcaf55386f2a1299b76c06f2d38b584,28c04c53626db977dfceddfb6afc133818818fcb0687243782ea708a145302e6,00f683c47f41eaca929b5cd00ba3dfa2cbbeb1293dab4fcf7fff85d772ecfcb2,-0.03297422730046465,0.018078585036733232,0.0003604659879839655,-0.035424618104852736,0.016151936431453892,0.021626935720711747,0.0004185182714768745,-0.005730800320141381
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,5,4913,8,-0.01044612595133913,-0.01044612595133879,3.400058012914542e-16,3.254850677421399e-14,0.026188129233002153,0.9945734252031695,0.9945734252031695,3.418609352265756e-16,95.20978684692876,8.88178419700126e-16,5.454525719986369e-13,5.425158925497998e-13,0.0006267204444342498,3.3934722679636283e-13,0.0010019407098189918,True,198ec6c68163c145e7cb627f9eeda5989da4b2914a82cd64505bc5b5fe928fa2,303cf77249c3a7a1b6258d995ab4b8bc346bce7ee7d4b3559d7496a0dee02895,00f683c47f41eaca929b5cd00ba3dfa2cbbeb1293dab4fcf7fff85d772ecfcb2,-0.0004941240106068904,-0.00826974360467396,0.005409878561661195,0.01877380642341921,0.013387775794244964,0.006789640398264397,0.0026629431205622825,0.0017434671506841289
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,6,4913,8,0.015891148374145046,0.015891148374132757,1.2288781103819701e-14,7.733098209449476e-13,0.046998120593739284,0.9945734252031692,0.9945734252031692,1.2355830944617667e-14,62.58663010291588,8.88178419700126e-16,5.454525719986369e-13,5.425343755350403e-13,0.022650695804667983,3.3907502568053696e-13,0.036242070848938615,True,8cce77313482d58c6c7e7023dd77a1dd1d822856f74e8094a0d8db3d3f9ade4f,907bc5c1d67e63978b6e797998418267184f279451bc54a738315b18c9dca5bf,00f683c47f41eaca929b5cd00ba3dfa2cbbeb1293dab4fcf7fff85d772ecfcb2,0.03693666465184188,0.013511561440287409,0.0177386202026889,-0.010470432433231383,0.01018120198812178,-0.00709817994456778,0.0057574688212792815,0.007103926342232532
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,7,4913,8,0.029551623864874477,0.029551623864872548,1.9290125052862095e-15,6.527602388642555e-14,0.051208025839882904,0.9945734252031697,0.9945734252031697,1.939537550877306e-15,33.655457640868775,8.88178419700126e-16,5.454525719986369e-13,5.425381146820292e-13,0.0035555336170561315,3.4837746585377035e-13,0.005537133409472306,True,5d08c009dc690e95027dc13ab204caee06fb7ca9036c6503b3fe97db520fbdb1,feb43f01c7fceaf1d78eb0aa2590de9f42078c96fb484945fe8c6771717132c3,00f683c47f41eaca929b5cd00ba3dfa2cbbeb1293dab4fcf7fff85d772ecfcb2,0.0001492985897143064,-0.041001502167089685,0.016526947496013827,-0.008400516936673022,0.004313879491617378,0.021953261192961256,-0.006346900982275188,-0.007521261642746833
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,8,4913,8,-0.027433375822353348,-0.027433375822338853,1.44953493652622e-14,5.28383727147829e-13,0.04799465961205387,0.9945734252031692,0.9945734252031692,1.4574438646700342e-14,36.25413917862663,8.88178419700126e-16,5.454525719986369e-13,5.425352606394908e-13,0.02671780143501901,3.419415404286377e-13,0.042391308605241956,True,34ed843ec2bc667a568a705ddcc0f28acee96d2fb5d56d5a8b80a65732ea224e,ac8089341d903104fb0db9370db814b596baba72caaebb15775a29d105e6b81b,00f683c47f41eaca929b5cd00ba3dfa2cbbeb1293dab4fcf7fff85d772ecfcb2,0.0022506739882883226,0.007818799022676808,0.017308742698919768,0.03264143709153866,0.020513107649188986,-0.006218525680545385,0.012797414403647301,-0.015779757539790117
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,9,4913,8,-0.0070892590081575195,-0.007089259008158872,1.3522169495239211e-15,1.907416484526358e-13,0.04867846109057587,0.9945734252031693,0.9945734252031693,1.3595948929036518e-15,140.29300157583984,8.88178419700126e-16,5.454525719986369e-13,5.425358679772075e-13,0.0024924010177714722,3.432271763802579e-13,0.003939714109426503,True,1f5633bf140cc3e18727a00e318be26281c7c39d21f15d7d5d9dd5b46b3c07af,20a52d4e9f1a7807c609c87f0c952b0230a1f90c0b11d518f85916ea22266dcd,00f683c47f41eaca929b5cd00ba3dfa2cbbeb1293dab4fcf7fff85d772ecfcb2,-0.002856737157895234,0.0056939187038100286,-0.032079379155187895,-6.597993792866103e-05,-0.00836338804642712,0.00020439132369396887,-0.028124192164928626,0.02095141465531971
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,10,4913,8,0.005101284563781315,0.005101284563781013,3.0184188481996443e-16,5.916977989485551e-14,0.028699289156525695,0.9945734252031693,0.9945734252031693,3.0348878943583764e-16,194.96529016721703,8.88178419700126e-16,5.454525719986369e-13,5.425181229078521e-13,0.0005563719847774245,3.434569816512118e-13,0.0008788346166929621,True,491bd312c7d01f0f7f769bec4675bd2b26db1fdd1381ca5ba7127d20f2fe365f,8fd9aa40328f0d23e8357c5f20e1d7557b3f4633db8163a974367780fa47787b,00f683c47f41eaca929b5cd00ba3dfa2cbbeb1293dab4fcf7fff85d772ecfcb2,-0.001264810957571567,0.006870741945094263,0.015230798766471007,0.0005101299843496906,-0.022802225110474524,0.0018128157948340455,0.002612499668328923,0.00354287555214147
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,11,4913,8,0.02425479719321517,0.02425479719320352,1.1650402864660236e-14,4.8033396329198e-13,0.03996873658877118,0.9945734252031695,0.9945734252031695,1.1713969596845317e-14,41.005225369659364,8.88178419700126e-16,5.454525719986369e-13,5.425281321878635e-13,0.02147428340292223,3.441144278278279e-13,0.03385618829818239,True,f25d9e93cf25eff8bb9deb6ef4bef33907ef54e6eab82fd3a83d270441e92159,8e6e73ca7439a1ed3e898128bfad1a500997a8ec6550cf689388c8a862a7afe7,00f683c47f41eaca929b5cd00ba3dfa2cbbeb1293dab4fcf7fff85d772ecfcb2,0.008246817400166856,-0.018716817311787766,0.023947668085496636,-0.0012117099997332203,-0.0022648666507198985,0.018623661621864435,-0.015636802279283567,-0.0027805809570696175
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,12,4913,8,0.005972608796113874,0.005972608796090152,2.3722343533982837e-14,3.971856243023647e-12,0.03312346511977321,0.994573425203169,0.994573425203169,2.3851776985833796e-14,166.52244591179254,8.88178419700126e-16,5.454525719986369e-13,5.425220523654675e-13,0.04372604473965675,3.3734847621735894e-13,0.0703199961060389,True,795759c189ce04e5d1c0f1574475a41f90b10ede19b8baddd85148ac9b1a134d,b5aae80e09a2085fd5c7e60d295542af1e6269daf3fd68880068d46ad37e1bd2,00f683c47f41eaca929b5cd00ba3dfa2cbbeb1293dab4fcf7fff85d772ecfcb2,-0.023403060009887275,0.0013559911110163074,-0.009759511687052249,-0.012017941225063692,0.00010205564763211833,0.01271717465887896,-0.005417231864117005,0.010810165791200707
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,13,4913,8,0.007024901773904877,0.007024901773905094,2.1684043449710089e-16,3.086739736384397e-14,0.034863830125984555,0.9945734252031693,0.9945734252031693,2.180235556291937e-16,141.57826788377895,8.88178419700126e-16,5.454525719986369e-13,5.425235981201086e-13,0.0003996884840557569,3.4064245110024483e-13,0.0006365631582227217,True,c3a37c138a79e9019446c09a0a1a53db4f5cf6cae044b3979ff0c9cf347df19a,8885ed8b2b4b000b65b30421154927facd075856b0a54d02f825fd9a1ce8ccdf,00f683c47f41eaca929b5cd00ba3dfa2cbbeb1293dab4fcf7fff85d772ecfcb2,0.0030004966038825304,0.009217813054409564,-0.0010276582750868132,-0.019375771376445045,0.008158788824451006,-0.021030102743653387,-0.004295945759180735,0.014756449073490059
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,14,4913,8,0.016910461617373567,0.016910461617393478,1.9911156057261792e-14,1.177446039484925e-12,0.03489108083853693,0.9945734252031693,0.9945734252031693,2.0019794972095082e-14,58.81409080992725,8.88178419700126e-16,5.454525719986369e-13,5.425236223236034e-13,0.03670099372260186,3.429288704420026e-13,0.05806205826764662,True,60c355d5a177d6a14a241e5de48edb607ee9af5bcbc593419e5d254d8be9319b,1ddf6c52e11ddfc29adec774648f0e38677d636fa1c9d36ecf9df89199d3aec6,00f683c47f41eaca929b5cd00ba3dfa2cbbeb1293dab4fcf7fff85d772ecfcb2,0.027319862386073913,-0.005078660963376136,-0.004003434874445452,-0.015966942449660057,-0.010722036704099472,-0.007253885254563751,0.001497928630386125,0.002103423297754285
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,15,4913,8,-0.02959967577527496,-0.029599675775284728,9.766493169749424e-15,3.299527077220317e-13,0.042715218977755966,0.9945734252031692,0.9945734252031692,9.819780945538885e-15,33.600821602026556,8.88178419700126e-16,5.454525719986369e-13,5.425305715542513e-13,0.018001737932979888,3.4374280077940943e-13,0.028412211536080693,True,f4f1f750743f83eb24f93ff895712d63ded222b8f021e8b71d0aac846814aedf,e3993700e56cca3a0e95c39da62cdea5e76e33db008ecb7c07a3dd7463206851,00f683c47f41eaca929b5cd00ba3dfa2cbbeb1293dab4fcf7fff85d772ecfcb2,-0.007139473774697551,0.012178231585698258,-0.012985577812277205,0.02435504286695151,0.001703948546993134,0.005210629747173403,0.01418948934390322,-0.025141986137927282
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,0,4913,8,0.03707056868935096,0.03707056868935096,0.0,0.0,0.059349011562660293,0.9945734252027076,0.9945734252027076,0.0,26.829192547251445,8.88178419700126e-16,5.454525719986369e-13,5.425453453296112e-13,0.0,3.509307697370391e-13,0.0,True,00a68499c637fc9bb1d4be33e39b3880e69eb6b37fdf73a9ca2394f11b2d4a31,78222673999c506ac05c1a859c0ad7d2139402b0d4cf680590ff573d8dc809f3,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,0.024097237003155116,-0.02517723261763626,-0.020730440417862515,-0.03361065522997159,0.014227884483525348,0.013993266276980516,-0.015096731970100493,0.011052261349486323
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,1,4913,8,-0.02452265506344584,-0.02452265506369409,2.4824933775313696e-13,1.0123265083178995e-11,0.054660524192795865,0.9945734252027079,0.9945734252027079,2.4960383161508695e-13,40.55733046113668,8.88178419700126e-16,5.454525719986369e-13,5.425411811163084e-13,0.45756773198736783,3.4619669509266513e-13,0.7170759896673451,True,2f449c1986904461fd0036f0fdb5b5b44ed072297beb704926e2baeaaba2f4fb,3331ea587f8ed151aba125f2b1c046b69d45b05f23afb4eee1881398435bc6f3,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,-0.008466944462505892,-0.015199112020092175,-0.008346629436972243,0.0341873264861346,0.02893154265791963,0.007423945229822667,-0.021982673351116,0.008440626995002521
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,2,4913,8,-0.00018696137838838166,-0.0001869613761490959,2.2392857696156704e-12,1.1977263908291908e-08,0.03289668249015338,0.9945734252027079,0.9945734252027079,2.2515037229747747e-12,5319.673152690629,8.88178419700126e-16,5.454525719986369e-13,5.425218509417783e-13,4.1275494539591975,3.416997186679223e-13,6.553373173221425,True,c09c04d03f226d1dd14f02e8c2503e36e4c63e71e9730281885f8273d620896d,728d495dc75b9ed02db38370518b2a967fba6e76fb05f618dbe0ff57691032a9,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,-0.012898997498544132,-0.016654615416534495,0.007995130414394605,0.002353444197364088,0.0033320370437733807,0.005997379922951183,0.022784439327634912,0.0016639848282333138
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,3,4913,8,-0.030356017103464715,-0.03035601710159635,1.8683665725660603e-12,6.154847542080256e-11,0.04142829825215433,0.994573425202708,0.994573425202708,1.8785607228398053e-12,32.76363370770375,8.88178419700126e-16,5.454525719986369e-13,5.425294285387835e-13,3.4438068688701513,3.4363686194114225e-13,5.437037697329666,True,6052f21ffab10e53eb211a4b18d9d0c06f6bf067b74727a4bcd7450b1b759a58,4d034cc61aa40eaeae13de8bd17e375c81c00c591be4158bdfd530b5adf4af9c,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,-0.00783330370245806,0.004563178628001264,-0.01347891446671475,0.022565351259474623,0.0034546814502186282,-0.01636602999248584,-0.009168870764116694,-0.02407061454538444
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,4,4913,8,0.02241198413355459,0.022411984134439802,8.852120425562049e-13,3.949726348395575e-11,0.058572988959098495,0.9945734252027079,0.9945734252027079,8.900419216165829e-13,44.37685745432854,8.88178419700126e-16,5.454525719986369e-13,5.425446560830817e-13,1.6315929622218035,3.481612924595479e-13,2.542534341777973,True,af128c0cbdcd249d576b46da540e55ea2dcaf55386f2a1299b76c06f2d38b584,28c04c53626db977dfceddfb6afc133818818fcb0687243782ea708a145302e6,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,-0.03297422730046465,0.018078585036733232,0.0003604659879839655,-0.035424618104852736,0.016151936431453892,0.021626935720711747,0.0004185182714768745,-0.005730800320141381
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,5,4913,8,-0.01044612595133913,-0.010446125951306047,3.308291141035369e-14,3.1670029218930355e-12,0.026188129233002153,0.9945734252027082,0.9945734252027082,3.326341783525024e-14,95.20978684688461,8.88178419700126e-16,5.454525719986369e-13,5.425158925495481e-13,0.06098053875413837,3.3934722679689067e-13,0.09748985345371568,True,198ec6c68163c145e7cb627f9eeda5989da4b2914a82cd64505bc5b5fe928fa2,303cf77249c3a7a1b6258d995ab4b8bc346bce7ee7d4b3559d7496a0dee02895,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,-0.0004941240106068904,-0.00826974360467396,0.005409878561661195,0.01877380642341921,0.013387775794244964,0.006789640398264397,0.0026629431205622825,0.0017434671506841289
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,6,4913,8,0.015891148374145046,0.015891148372916282,1.2287636186325557e-12,7.732377734461019e-11,0.046998120593739284,0.9945734252027079,0.9945734252027079,1.2354679780249674e-12,62.58663010288686,8.88178419700126e-16,5.454525719986369e-13,5.425343755347886e-13,2.264858549140476,3.3907502568015593e-13,3.6238694258527575,True,8cce77313482d58c6c7e7023dd77a1dd1d822856f74e8094a0d8db3d3f9ade4f,907bc5c1d67e63978b6e797998418267184f279451bc54a738315b18c9dca5bf,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,0.03693666465184188,0.013511561440287409,0.0177386202026889,-0.010470432433231383,0.01018120198812178,-0.00709817994456778,0.0057574688212792815,0.007103926342232532
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,7,4913,8,0.029551623864874477,0.029551623864682283,1.921934833504224e-13,6.503652192828111e-12,0.051208025839882904,0.9945734252027084,0.9945734252027084,1.9324212620224657e-13,33.655457640853164,8.88178419700126e-16,5.454525719986369e-13,5.425381146817776e-13,0.35424881340023884,3.4837746585334807e-13,0.5516817308480211,True,5d08c009dc690e95027dc13ab204caee06fb7ca9036c6503b3fe97db520fbdb1,feb43f01c7fceaf1d78eb0aa2590de9f42078c96fb484945fe8c6771717132c3,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,0.0001492985897143064,-0.041001502167089685,0.016526947496013827,-0.008400516936673022,0.004313879491617378,0.021953261192961256,-0.006346900982275188,-0.007521261642746833
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,8,4913,8,-0.027433375822353348,-0.02743337582090444,1.4489069666279164e-12,5.281548198845122e-11,0.04799465961205387,0.9945734252027079,0.9945734252027079,1.4568124684536078e-12,36.25413917860982,8.88178419700126e-16,5.454525719986369e-13,5.425352606392392e-13,2.670622670535275,3.419415404287204e-13,4.237294377311694,True,34ed843ec2bc667a568a705ddcc0f28acee96d2fb5d56d5a8b80a65732ea224e,ac8089341d903104fb0db9370db814b596baba72caaebb15775a29d105e6b81b,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,0.0022506739882883226,0.007818799022676808,0.017308742698919768,0.03264143709153866,0.020513107649188986,-0.006218525680545385,0.012797414403647301,-0.015779757539790117
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,9,4913,8,-0.0070892590081575195,-0.0070892590082919935,1.344740291342461e-13,1.896870025160003e-11,0.04867846109057587,0.994573425202708,0.994573425202708,1.3520774407061844e-13,140.29300157314034,8.88178419700126e-16,5.454525719986369e-13,5.425358679769559e-13,0.24786200705159253,3.432271763798046e-13,0.3917930699795208,True,1f5633bf140cc3e18727a00e318be26281c7c39d21f15d7d5d9dd5b46b3c07af,20a52d4e9f1a7807c609c87f0c952b0230a1f90c0b11d518f85916ea22266dcd,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,-0.002856737157895234,0.0056939187038100286,-0.032079379155187895,-6.597993792866103e-05,-0.00836338804642712,0.00020439132369396887,-0.028124192164928626,0.02095141465531971
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,10,4913,8,0.005101284563781315,0.005101284563750048,3.126752329274396e-14,6.129343090315076e-12,0.028699289156525695,0.994573425202708,0.994573425202708,3.14381246275218e-14,194.9652901671266,8.88178419700126e-16,5.454525719986369e-13,5.425181229076005e-13,0.057634062296697354,3.4345698165179017e-13,0.09103766981928517,True,491bd312c7d01f0f7f769bec4675bd2b26db1fdd1381ca5ba7127d20f2fe365f,8fd9aa40328f0d23e8357c5f20e1d7557b3f4633db8163a974367780fa47787b,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,-0.001264810957571567,0.006870741945094263,0.015230798766471007,0.0005101299843496906,-0.022802225110474524,0.0018128157948340455,0.002612499668328923,0.00354287555214147
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,11,4913,8,0.02425479719321517,0.024254797192049843,1.1653282505630358e-12,4.804526878868378e-11,0.03996873658877118,0.9945734252027082,0.9945734252027082,1.1716864949669505e-12,41.00522536964034,8.88178419700126e-16,5.454525719986369e-13,5.425281321876119e-13,2.1479591221641074,3.4411442782855674e-13,3.386455656383059,True,f25d9e93cf25eff8bb9deb6ef4bef33907ef54e6eab82fd3a83d270441e92159,8e6e73ca7439a1ed3e898128bfad1a500997a8ec6550cf689388c8a862a7afe7,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,0.008246817400166856,-0.018716817311787766,0.023947668085496636,-0.0012117099997332203,-0.0022648666507198985,0.018623661621864435,-0.015636802279283567,-0.0027805809570696175
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,12,4913,8,0.005972608796113874,0.005972608793741708,2.3721666991827206e-12,3.971742968878507e-10,0.03312346511977321,0.9945734252027078,0.9945734252027078,2.3851096752351297e-12,166.52244591171532,8.88178419700126e-16,5.454525719986369e-13,5.425220523652159e-13,4.372479770805374,3.373484762171587e-13,7.0317990636356225,True,795759c189ce04e5d1c0f1574475a41f90b10ede19b8baddd85148ac9b1a134d,b5aae80e09a2085fd5c7e60d295542af1e6269daf3fd68880068d46ad37e1bd2,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,-0.023403060009887275,0.0013559911110163074,-0.009759511687052249,-0.012017941225063692,0.00010205564763211833,0.01271717465887896,-0.005417231864117005,0.010810165791200707
trial-18__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,18,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,13,4913,8,0.007024901773904877,0.007024901773925907,2.1030052699266832e-14,2.9936436659261735e-12,0.034863830125984555,0.994573425202708,0.994573425202708,2.114479651915153e-14,141.57826788329382,8.88178419700126e-16,5.454525719986369e-13,5.42523598119857e-13,0.038763387937681505,3.406424511000958e-13,0.06173644133709945,True,c3a37c138a79e9019446c09a0a1a53db4f5cf6cae044b3979ff0c9cf347df19a,8885ed8b2b4b000b65b30421154927facd075856b0a54d02f825fd9a1ce8ccdf,11633a422526376278ddfc379e76fccd8666ac19d6f958ce7cab8389884920e5,0.0030004966038825304,0.009217813054409564,-0.0010276582750868132,-0.019375771376445045,0.008158788824451006,-0.021030102743653387,-0.004295945759180735,0.014756449073490059
